semantic_replication_id,dgp,N,T,replication,true_rank_vector,pilot_valid,a_NT,status,block,raw_sigma_1,lambda_hat_1,raw_sigma_2,lambda_hat_2,raw_sigma_3,lambda_hat_3,raw_sigma_4,lambda_hat_4,R_0,R_1,R_2,R_3,scale_weight,w_A_1_reference,selected_block_rank,minimum_ratio,second_smallest_ratio,ratio_gap,cap_selection_indicator,selector_state,pilot_start_objectives,pilot_start_objective_spread,pilot_objective_stability_pass,pilot_feasibility,pilot_stationarity_residual,pilot_boundary_activity,final_postrefit_attempted,final_postrefit_valid,minimum_objective,true_block_rank
dgp2_N50_T50_r00000_truth2-1-1,2,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.08789051334259057, 0.08713182776026608, 0.0927739911786776]",0.0056421634184115,False,True,9.918678044413668e-05,True,False,False,0.087131827760266,2
dgp2_N50_T50_r00000_truth2-1-1,2,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.08789051334259057, 0.08713182776026608, 0.0927739911786776]",0.0056421634184115,False,True,9.918678044413668e-05,True,False,False,0.087131827760266,1
dgp2_N50_T50_r00000_truth2-1-1,2,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.08789051334259057, 0.08713182776026608, 0.0927739911786776]",0.0056421634184115,False,True,9.918678044413668e-05,True,False,False,0.087131827760266,1
dgp2_N50_T50_r00001_truth2-1-1,2,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.10027591287259525, 0.10390577724484915, 0.09800862756890519]",0.0058971496759439,False,True,9.82954369252741e-05,True,False,False,0.0980086275689051,2
dgp2_N50_T50_r00001_truth2-1-1,2,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.10027591287259525, 0.10390577724484915, 0.09800862756890519]",0.0058971496759439,False,True,9.82954369252741e-05,True,False,False,0.0980086275689051,1
dgp2_N50_T50_r00001_truth2-1-1,2,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.10027591287259525, 0.10390577724484915, 0.09800862756890519]",0.0058971496759439,False,True,9.82954369252741e-05,True,False,False,0.0980086275689051,1
dgp2_N50_T50_r00002_truth2-1-1,2,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09404997537718728, 0.08841751445440985, 0.09018290728593137]",0.0056324609227774,False,True,0.0035604608184563,True,False,False,0.0884175144544098,2
dgp2_N50_T50_r00002_truth2-1-1,2,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09404997537718728, 0.08841751445440985, 0.09018290728593137]",0.0056324609227774,False,True,0.0035604608184563,True,False,False,0.0884175144544098,1
dgp2_N50_T50_r00002_truth2-1-1,2,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.09404997537718728, 0.08841751445440985, 0.09018290728593137]",0.0056324609227774,False,True,0.0035604608184563,True,False,False,0.0884175144544098,1
dgp2_N100_T100_r00000_truth1-0-2,2,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.301927596522202, 0.29890970101780057, 0.299145585097632]",0.0030178955044014,False,True,8.436738762718753e-06,False,False,False,0.2989097010178005,1
dgp2_N100_T100_r00000_truth1-0-2,2,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.301927596522202, 0.29890970101780057, 0.299145585097632]",0.0030178955044014,False,True,8.436738762718753e-06,False,False,False,0.2989097010178005,0
dgp2_N100_T100_r00000_truth1-0-2,2,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.301927596522202, 0.29890970101780057, 0.299145585097632]",0.0030178955044014,False,True,8.436738762718753e-06,False,False,False,0.2989097010178005,2
dgp2_N100_T100_r00001_truth1-0-2,2,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2697967753236164, 0.2711325150342104, 0.26865177048406]",0.0024807445501503,False,True,1.325673992159443e-05,False,False,False,0.26865177048406,1
dgp2_N100_T100_r00001_truth1-0-2,2,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2697967753236164, 0.2711325150342104, 0.26865177048406]",0.0024807445501503,False,True,1.325673992159443e-05,False,False,False,0.26865177048406,0
dgp2_N100_T100_r00001_truth1-0-2,2,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2697967753236164, 0.2711325150342104, 0.26865177048406]",0.0024807445501503,False,True,1.325673992159443e-05,False,False,False,0.26865177048406,2
dgp2_N100_T100_r00002_truth1-0-2,2,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.28162735637235864, 0.28133876110904166, 0.2820493939564558]",0.0007106328474141,False,True,1.681228994321454e-05,False,False,False,0.2813387611090416,1
dgp2_N100_T100_r00002_truth1-0-2,2,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.28162735637235864, 0.28133876110904166, 0.2820493939564558]",0.0007106328474141,False,True,1.681228994321454e-05,False,False,False,0.2813387611090416,0
dgp2_N100_T100_r00002_truth1-0-2,2,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.28162735637235864, 0.28133876110904166, 0.2820493939564558]",0.0007106328474141,False,True,1.681228994321454e-05,False,False,False,0.2813387611090416,2
dgp2_N100_T100_r00000_truth1-1-1,2,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9223184858521394, 0.9202035824186656, 0.9166489386674568]",0.0056695471846825,False,True,0.0002810195583631,True,False,False,0.9166489386674568,1
dgp2_N100_T100_r00000_truth1-1-1,2,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9223184858521394, 0.9202035824186656, 0.9166489386674568]",0.0056695471846825,False,True,0.0002810195583631,True,False,False,0.9166489386674568,1
dgp2_N100_T100_r00000_truth1-1-1,2,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.9223184858521394, 0.9202035824186656, 0.9166489386674568]",0.0056695471846825,False,True,0.0002810195583631,True,False,False,0.9166489386674568,1
dgp2_N100_T100_r00001_truth1-1-1,2,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9795407130246365, 0.9801201291611651, 0.9770074606142339]",0.0031126685469311,False,True,0.0023087926429274,True,False,False,0.977007460614234,1
dgp2_N100_T100_r00001_truth1-1-1,2,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9795407130246365, 0.9801201291611651, 0.9770074606142339]",0.0031126685469311,False,True,0.0023087926429274,True,False,False,0.977007460614234,1
dgp2_N100_T100_r00001_truth1-1-1,2,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.9795407130246365, 0.9801201291611651, 0.9770074606142339]",0.0031126685469311,False,True,0.0023087926429274,True,False,False,0.977007460614234,1
dgp2_N100_T100_r00002_truth1-1-1,2,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9119120397737425, 0.9223880201672672, 0.9106039285388422]",0.0117840916284249,False,True,2.14315172709334e-05,False,False,False,0.9106039285388422,1
dgp2_N100_T100_r00002_truth1-1-1,2,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.9119120397737425, 0.9223880201672672, 0.9106039285388422]",0.0117840916284249,False,True,2.14315172709334e-05,False,False,False,0.9106039285388422,1
dgp2_N100_T100_r00002_truth1-1-1,2,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.9119120397737425, 0.9223880201672672, 0.9106039285388422]",0.0117840916284249,False,True,2.14315172709334e-05,False,False,False,0.9106039285388422,1
dgp2_N100_T100_r00000_truth2-1-1,2,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.19765512548644734, 0.19942311679233646, 0.19881077043140943]",0.0017679913058891,False,True,0.0012157626028796,True,False,False,0.1976551254864473,2
dgp2_N100_T100_r00000_truth2-1-1,2,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.19765512548644734, 0.19942311679233646, 0.19881077043140943]",0.0017679913058891,False,True,0.0012157626028796,True,False,False,0.1976551254864473,1
dgp2_N100_T100_r00000_truth2-1-1,2,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.19765512548644734, 0.19942311679233646, 0.19881077043140943]",0.0017679913058891,False,True,0.0012157626028796,True,False,False,0.1976551254864473,1
dgp2_N100_T100_r00001_truth2-1-1,2,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.19572070056372132, 0.19568120903221078, 0.19561903086197036]",0.0001016697017509,False,True,0.0011578763480754,False,False,False,0.1956190308619703,2
dgp2_N100_T100_r00001_truth2-1-1,2,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.19572070056372132, 0.19568120903221078, 0.19561903086197036]",0.0001016697017509,False,True,0.0011578763480754,False,False,False,0.1956190308619703,1
dgp2_N100_T100_r00001_truth2-1-1,2,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.19572070056372132, 0.19568120903221078, 0.19561903086197036]",0.0001016697017509,False,True,0.0011578763480754,False,False,False,0.1956190308619703,1
dgp2_N100_T100_r00002_truth2-1-1,2,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.20690770769200562, 0.20502571995916155, 0.2047580564562697]",0.0021496512357359,False,True,2.5498126548748043e-06,False,False,False,0.2047580564562697,2
dgp2_N100_T100_r00002_truth2-1-1,2,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.20690770769200562, 0.20502571995916155, 0.2047580564562697]",0.0021496512357359,False,True,2.5498126548748043e-06,False,False,False,0.2047580564562697,1
dgp2_N100_T100_r00002_truth2-1-1,2,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.20690770769200562, 0.20502571995916155, 0.2047580564562697]",0.0021496512357359,False,True,2.5498126548748043e-06,False,False,False,0.2047580564562697,1
dgp2_N100_T200_r00000_truth1-0-2,2,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.34475821391965766, 0.34569629203059904, 0.3457151648031759]",0.0009569508835182,False,True,6.0613094659283776e-06,False,False,False,0.3447582139196576,1
dgp2_N100_T200_r00000_truth1-0-2,2,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.34475821391965766, 0.34569629203059904, 0.3457151648031759]",0.0009569508835182,False,True,6.0613094659283776e-06,False,False,False,0.3447582139196576,0
dgp2_N100_T200_r00000_truth1-0-2,2,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.34475821391965766, 0.34569629203059904, 0.3457151648031759]",0.0009569508835182,False,True,6.0613094659283776e-06,False,False,False,0.3447582139196576,2
dgp2_N100_T200_r00001_truth1-0-2,2,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3411156721810935, 0.3426831224640171, 0.34237444123899224]",0.0015674502829235,False,True,9.332808244141892e-05,True,False,False,0.3411156721810935,1
dgp2_N100_T200_r00001_truth1-0-2,2,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3411156721810935, 0.3426831224640171, 0.34237444123899224]",0.0015674502829235,False,True,9.332808244141892e-05,True,False,False,0.3411156721810935,0
dgp2_N100_T200_r00001_truth1-0-2,2,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3411156721810935, 0.3426831224640171, 0.34237444123899224]",0.0015674502829235,False,True,9.332808244141892e-05,True,False,False,0.3411156721810935,2
dgp2_N100_T200_r00002_truth1-0-2,2,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3375021924392415, 0.3373542146270181, 0.33802079607750346]",0.0006665814504853,False,True,2.087247994459208e-05,False,False,False,0.3373542146270181,1
dgp2_N100_T200_r00002_truth1-0-2,2,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3375021924392415, 0.3373542146270181, 0.33802079607750346]",0.0006665814504853,False,True,2.087247994459208e-05,False,False,False,0.3373542146270181,0
dgp2_N100_T200_r00002_truth1-0-2,2,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3375021924392415, 0.3373542146270181, 0.33802079607750346]",0.0006665814504853,False,True,2.087247994459208e-05,False,False,False,0.3373542146270181,2
dgp2_N100_T200_r00000_truth1-1-1,2,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2048152112147075, 1.2047442831222157, 1.2043344799088052]",0.0004807313059023,False,True,4.284217604487823e-05,True,False,False,1.2043344799088052,1
dgp2_N100_T200_r00000_truth1-1-1,2,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2048152112147075, 1.2047442831222157, 1.2043344799088052]",0.0004807313059023,False,True,4.284217604487823e-05,True,False,False,1.2043344799088052,1
dgp2_N100_T200_r00000_truth1-1-1,2,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.2048152112147075, 1.2047442831222157, 1.2043344799088052]",0.0004807313059023,False,True,4.284217604487823e-05,True,False,False,1.2043344799088052,1
dgp2_N100_T200_r00001_truth1-1-1,2,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.1548832309429695, 1.158357543641247, 1.159058217154309]",0.0041749862113393,False,True,4.250785486732291e-05,True,False,False,1.1548832309429695,1
dgp2_N100_T200_r00001_truth1-1-1,2,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.1548832309429695, 1.158357543641247, 1.159058217154309]",0.0041749862113393,False,True,4.250785486732291e-05,True,False,False,1.1548832309429695,1
dgp2_N100_T200_r00001_truth1-1-1,2,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.1548832309429695, 1.158357543641247, 1.159058217154309]",0.0041749862113393,False,True,4.250785486732291e-05,True,False,False,1.1548832309429695,1
dgp2_N100_T200_r00002_truth1-1-1,2,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.1269334346391036, 1.1306652026087738, 1.1335728535319565]",0.0066394188928529,False,True,3.4215011604638634e-05,True,False,False,1.1269334346391036,1
dgp2_N100_T200_r00002_truth1-1-1,2,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.1269334346391036, 1.1306652026087738, 1.1335728535319565]",0.0066394188928529,False,True,3.4215011604638634e-05,True,False,False,1.1269334346391036,1
dgp2_N100_T200_r00002_truth1-1-1,2,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.1269334346391036, 1.1306652026087738, 1.1335728535319565]",0.0066394188928529,False,True,3.4215011604638634e-05,True,False,False,1.1269334346391036,1
dgp2_N100_T200_r00000_truth2-1-1,2,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22842545652404206, 0.22872063010113794, 0.22856294737832192]",0.0002951735770958,False,True,1.0193873397203382e-05,False,False,False,0.228425456524042,2
dgp2_N100_T200_r00000_truth2-1-1,2,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22842545652404206, 0.22872063010113794, 0.22856294737832192]",0.0002951735770958,False,True,1.0193873397203382e-05,False,False,False,0.228425456524042,1
dgp2_N100_T200_r00000_truth2-1-1,2,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.22842545652404206, 0.22872063010113794, 0.22856294737832192]",0.0002951735770958,False,True,1.0193873397203382e-05,False,False,False,0.228425456524042,1
dgp2_N100_T200_r00001_truth2-1-1,2,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2324422652272913, 0.23409144292549236, 0.23355465983183585]",0.001649177698201,False,True,2.8081491776918754e-06,False,False,False,0.2324422652272913,2
dgp2_N100_T200_r00001_truth2-1-1,2,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2324422652272913, 0.23409144292549236, 0.23355465983183585]",0.001649177698201,False,True,2.8081491776918754e-06,False,False,False,0.2324422652272913,1
dgp2_N100_T200_r00001_truth2-1-1,2,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2324422652272913, 0.23409144292549236, 0.23355465983183585]",0.001649177698201,False,True,2.8081491776918754e-06,False,False,False,0.2324422652272913,1
dgp2_N100_T200_r00002_truth2-1-1,2,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.21629497564048106, 0.21612307634864383, 0.21589057453424476]",0.0004044011062362,False,True,1.7477884809193704e-06,False,False,False,0.2158905745342447,2
dgp2_N100_T200_r00002_truth2-1-1,2,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.21629497564048106, 0.21612307634864383, 0.21589057453424476]",0.0004044011062362,False,True,1.7477884809193704e-06,False,False,False,0.2158905745342447,1
dgp2_N100_T200_r00002_truth2-1-1,2,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.21629497564048106, 0.21612307634864383, 0.21589057453424476]",0.0004044011062362,False,True,1.7477884809193704e-06,False,False,False,0.2158905745342447,1
dgp2_N200_T100_r00000_truth1-0-2,2,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.34704560450849575, 0.3489328972340034, 0.3476704226013163]",0.0018872927255076,False,True,1.7314182953046746e-05,False,False,False,0.3470456045084957,1
dgp2_N200_T100_r00000_truth1-0-2,2,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.34704560450849575, 0.3489328972340034, 0.3476704226013163]",0.0018872927255076,False,True,1.7314182953046746e-05,False,False,False,0.3470456045084957,0
dgp2_N200_T100_r00000_truth1-0-2,2,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.34704560450849575, 0.3489328972340034, 0.3476704226013163]",0.0018872927255076,False,True,1.7314182953046746e-05,False,False,False,0.3470456045084957,2
dgp2_N200_T100_r00001_truth1-0-2,2,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3297923851751168, 0.32966493548441955, 0.3299455003697833]",0.0002805648853637,False,True,1.2015882964342596e-05,False,False,False,0.3296649354844195,1
dgp2_N200_T100_r00001_truth1-0-2,2,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3297923851751168, 0.32966493548441955, 0.3299455003697833]",0.0002805648853637,False,True,1.2015882964342596e-05,False,False,False,0.3296649354844195,0
dgp2_N200_T100_r00001_truth1-0-2,2,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3297923851751168, 0.32966493548441955, 0.3299455003697833]",0.0002805648853637,False,True,1.2015882964342596e-05,False,False,False,0.3296649354844195,2
dgp2_N200_T100_r00002_truth1-0-2,2,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.349617377975098, 0.34908888765650237, 0.35050127562433114]",0.0014123879678287,False,True,4.958250654872113e-06,False,False,False,0.3490888876565023,1
dgp2_N200_T100_r00002_truth1-0-2,2,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.349617377975098, 0.34908888765650237, 0.35050127562433114]",0.0014123879678287,False,True,4.958250654872113e-06,False,False,False,0.3490888876565023,0
dgp2_N200_T100_r00002_truth1-0-2,2,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.349617377975098, 0.34908888765650237, 0.35050127562433114]",0.0014123879678287,False,True,4.958250654872113e-06,False,False,False,0.3490888876565023,2
dgp2_N200_T100_r00000_truth1-1-1,2,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2948513322979065, 1.294060776856515, 1.2913248838056155]",0.003526448492291,False,True,0.0001770284552609,False,False,False,1.2913248838056155,1
dgp2_N200_T100_r00000_truth1-1-1,2,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2948513322979065, 1.294060776856515, 1.2913248838056155]",0.003526448492291,False,True,0.0001770284552609,False,False,False,1.2913248838056155,1
dgp2_N200_T100_r00000_truth1-1-1,2,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.2948513322979065, 1.294060776856515, 1.2913248838056155]",0.003526448492291,False,True,0.0001770284552609,False,False,False,1.2913248838056155,1
dgp2_N200_T100_r00001_truth1-1-1,2,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.256731016723391, 1.2595206267794459, 1.261265893951285]",0.0045348772278941,False,True,1.807551255746905e-05,False,False,False,1.256731016723391,1
dgp2_N200_T100_r00001_truth1-1-1,2,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.256731016723391, 1.2595206267794459, 1.261265893951285]",0.0045348772278941,False,True,1.807551255746905e-05,False,False,False,1.256731016723391,1
